"Sub-Sector","Super Region","Sector","Measure","Frequency","Region","Source","Indicator","Subject","Super Region","Value","Date Value","Period Value"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.180","1983-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.390","1983-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.770","1983-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.500","1983-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.200","1983-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.490","1983-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.630","1983-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.690","1983-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.540","1983-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.360","1983-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.660","1982-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.950","1982-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.510","1982-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.660","1982-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.610","1982-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.440","1982-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.460","1982-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.800","1982-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.440","1982-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.210","1982-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.000","1982-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.510","1982-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.490","1981-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.480","1981-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.390","1981-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","16.840","1981-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","17.960","1981-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","17.760","1981-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","16.900","1981-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","18.270","1981-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.080","1981-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.430","1981-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","16.140","1981-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","17.190","1981-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","18.650","1980-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.680","1980-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.940","1980-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.290","1980-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.910","1980-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.650","1980-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.490","1980-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.790","1980-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","16.140","1980-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","17.570","1980-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.300","1980-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.390","1980-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.430","1979-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.900","1979-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.660","1979-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.890","1979-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.710","1979-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.110","1979-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.950","1979-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.160","1979-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.060","1979-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.130","1979-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.190","1979-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.510","1979-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.720","1978-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.720","1978-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.440","1978-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.640","1978-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.060","1978-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.120","1978-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","7.830","1978-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","7.400","1978-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","7.030","1978-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.860","1978-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.900","1978-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.940","1978-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.710","1977-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.680","1977-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.670","1977-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.190","1977-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.900","1977-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.460","1977-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.420","1977-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.360","1977-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.800","1977-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.840","1977-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.830","1977-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.830","1977-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.670","1976-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.010","1976-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.120","1976-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.330","1976-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.390","1976-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.520","1976-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.840","1976-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.560","1976-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.120","1976-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.340","1976-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.180","1976-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.140","1976-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.030","1975-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.260","1975-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.560","1975-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","7.030","1975-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.870","1975-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.550","1975-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.820","1975-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.790","1975-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.260","1975-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.180","1975-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.410","1975-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","7.480","1975-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.230","1974-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.090","1974-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.780","1974-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.600","1974-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.230","1974-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.250","1974-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.380","1974-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.200","1974-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.250","1974-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.840","1974-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.080","1974-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.000","1974-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.270","1973-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.240","1973-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.200","1973-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.590","1973-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.770","1973-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.700","1973-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.160","1973-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","7.550","1973-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","7.310","1973-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","7.050","1973-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","6.340","1973-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.810","1973-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.430","1972-12-31","d"
